order_id,supplier_id,supplier_reliability_score,region,product_category,transport_mode,order_date,expected_delivery_date,actual_delivery_date,delay_days,weather_risk_index,geopolitical_risk_index,port_congestion_index,inventory_level_units,demand_forecast_units,actual_demand_units,order_value_usd,disruption_flag
ORD-105147,SUP-032,0.702,Europe,Electronics,Road,2023-11-02,2023-11-06,2023-11-06,0,0.276,0.202,0.097,537.0,500.9,663.0,3000.26,0
ORD-105148,SUP-009,0.768,Middle East/Africa,FMCG,Road,2023-11-04,2023-11-10,2023-11-10,0,0.037,0.463,0.066,544.8,485.3,509.9,4475.69,0
ORD-105149,SUP-013,0.8,Europe,Pharma,Sea,2023-12-14,2024-01-04,2024-01-05,1,0.217,0.16,0.231,530.9,300.0,265.0,2822.07,0
ORD-105150,SUP-019,0.75,Middle East/Africa,FMCG,Road,2023-12-16,2023-12-19,2023-12-20,1,0.415,0.0,0.037,373.0,455.4,593.5,3969.18,0
ORD-105151,SUP-030,0.76,Latin America,Pharma,Rail,2024-06-18,2024-06-26,2024-06-26,0,0.28,0.105,0.08,571.9,376.3,360.3,2661.59,0
ORD-105152,SUP-009,0.768,Middle East/Africa,Pharma,Rail,2024-08-02,2024-08-11,2024-08-11,0,0.202,0.29,0.026,646.0,488.9,423.0,6501.03,0
ORD-105153,SUP-035,0.443,North America,Textiles,Air,2023-12-03,2023-12-06,2023-12-19,13,0.056,0.24,0.016,329.3,569.9,578.2,9275.29,1
ORD-105154,SUP-004,0.652,North America,Machinery,Road,2024-02-21,2024-02-24,2024-02-24,0,0.0,0.0,0.068,341.3,630.0,675.1,3403.06,0
ORD-105155,SUP-018,0.727,Latin America,Electronics,Sea,2023-09-15,2023-10-08,2023-10-13,5,0.255,0.277,0.085,386.3,339.2,301.4,3111.27,1
ORD-105156,SUP-029,0.765,Europe,Automotive Parts,Road,2023-05-04,2023-05-07,2023-05-07,0,0.392,0.254,0.047,712.3,399.9,366.5,4758.97,0
ORD-105157,SUP-038,0.957,Latin America,FMCG,Road,2023-02-10,2023-02-16,2023-02-16,0,0.007,0.167,0.06,578.5,375.4,306.5,3906.74,0
ORD-105158,SUP-006,0.63,Europe,FMCG,Sea,2023-01-17,2023-02-08,2023-02-08,0,0.472,0.0,0.338,578.8,218.1,262.2,3749.17,0
ORD-105159,SUP-015,0.574,North America,FMCG,Sea,2023-03-10,2023-03-30,2023-04-03,4,0.126,0.0,0.09,703.6,707.8,525.5,3516.49,1
ORD-105160,SUP-028,0.644,Middle East/Africa,Electronics,Sea,2023-09-02,2023-09-24,2023-10-14,20,0.549,0.143,0.0,452.8,342.9,378.1,2239.53,1
ORD-105161,SUP-036,0.714,Europe,Automotive Parts,Road,2023-04-11,2023-04-17,2023-04-18,1,0.273,0.074,0.072,472.2,349.5,341.6,3201.21,0
ORD-105162,SUP-009,0.768,Latin America,Textiles,Road,2024-04-13,2024-04-16,2024-04-16,0,0.0,0.212,0.033,528.5,434.7,408.3,4574.37,0
ORD-105163,SUP-037,0.757,North America,Machinery,Rail,2023-09-19,2023-09-27,2023-09-28,1,0.482,0.0,0.028,577.5,517.1,420.6,9169.2,0
ORD-105164,SUP-024,0.818,Latin America,Machinery,Road,2024-09-29,2024-10-03,2024-10-03,0,0.153,0.53,0.012,683.3,526.6,476.4,2458.58,0
ORD-105165,SUP-007,0.877,Latin America,FMCG,Road,2024-01-19,2024-01-23,2024-01-23,0,0.064,0.253,0.083,509.9,680.2,696.9,3236.51,0
ORD-105166,SUP-005,0.967,Europe,Machinery,Road,2024-02-21,2024-02-25,2024-02-25,0,0.345,0.196,0.016,823.0,205.1,204.6,1904.64,0
ORD-105167,SUP-023,0.548,North America,Machinery,Road,2024-08-27,2024-09-01,2024-09-03,2,0.569,0.178,0.054,401.5,371.5,313.8,5759.2,1
ORD-105168,SUP-039,0.777,Asia Pacific,Machinery,Rail,2023-04-19,2023-04-26,2023-04-26,0,0.542,0.166,0.042,935.7,366.2,385.7,1933.38,0
ORD-105169,SUP-008,0.711,Middle East/Africa,Textiles,Sea,2023-10-01,2023-10-24,2023-10-25,1,0.177,0.298,0.314,603.7,480.8,487.4,3276.32,0
ORD-105170,SUP-022,0.872,Middle East/Africa,Machinery,Rail,2023-09-19,2023-09-28,2023-10-09,11,0.427,0.358,0.044,656.6,477.2,464.5,3607.48,1
ORD-105171,SUP-002,0.788,Europe,Textiles,Sea,2023-10-12,2023-11-01,2023-11-01,0,0.182,0.503,0.402,379.5,315.5,287.2,4848.32,0
ORD-105172,SUP-037,0.757,Asia Pacific,Pharma,Road,2024-09-14,2024-09-20,2024-09-20,0,0.193,0.463,0.023,759.2,258.8,258.8,5911.09,0
ORD-105173,SUP-027,0.793,Middle East/Africa,Textiles,Sea,2024-07-09,2024-07-29,2024-08-12,14,0.075,0.241,0.101,535.1,430.3,419.3,3422.78,1
ORD-105174,SUP-039,0.777,Latin America,Electronics,Road,2023-02-17,2023-02-23,2023-02-23,0,0.428,0.061,0.074,442.5,437.0,440.4,2560.47,0
ORD-105175,SUP-033,0.8,Latin America,Textiles,Sea,2023-06-03,2023-06-24,2023-06-24,0,0.567,0.169,0.139,442.6,207.1,206.7,4045.56,0
ORD-105176,SUP-010,0.898,Europe,FMCG,Sea,2023-12-29,2024-01-18,2024-01-19,1,0.453,0.379,0.332,513.8,608.3,507.6,10474.97,0
ORD-105177,SUP-001,0.823,Asia Pacific,Electronics,Rail,2023-07-31,2023-08-06,2023-08-06,0,0.0,0.256,0.074,406.0,531.4,549.4,11502.63,0
ORD-105178,SUP-007,0.877,Middle East/Africa,Automotive Parts,Sea,2024-04-01,2024-04-23,2024-04-23,0,0.382,0.214,0.223,423.7,357.6,305.0,5079.7,0
ORD-105179,SUP-037,0.757,Middle East/Africa,FMCG,Road,2024-07-23,2024-07-27,2024-08-07,11,0.737,0.42,0.058,517.8,424.5,383.4,2233.79,1
ORD-105180,SUP-034,0.576,Middle East/Africa,Electronics,Road,2023-09-27,2023-09-30,2023-10-13,13,0.421,0.158,0.004,749.3,612.7,693.7,4382.63,1
ORD-105181,SUP-033,0.8,Middle East/Africa,Automotive Parts,Rail,2023-06-24,2023-07-02,2023-07-02,0,0.37,0.024,0.049,365.7,602.7,592.5,8263.88,0
ORD-105182,SUP-027,0.793,Middle East/Africa,Automotive Parts,Sea,2024-03-28,2024-04-17,2024-04-28,11,0.263,0.184,0.229,601.3,412.1,438.3,5308.74,1
ORD-105183,SUP-035,0.443,North America,Machinery,Sea,2023-10-20,2023-11-10,2023-11-24,14,0.457,0.427,0.481,423.7,441.8,557.9,7256.66,1
ORD-105184,SUP-022,0.872,Europe,FMCG,Road,2023-05-01,2023-05-04,2023-05-04,0,0.502,0.292,0.002,620.6,612.0,655.9,2940.92,0
ORD-105185,SUP-013,0.8,Asia Pacific,Electronics,Rail,2024-03-21,2024-03-30,2024-03-31,1,0.161,0.272,0.053,145.9,465.8,494.9,6503.23,0
ORD-105186,SUP-036,0.714,Europe,Automotive Parts,Air,2024-06-29,2024-07-02,2024-07-02,0,0.212,0.058,0.089,298.4,437.4,378.6,11349.2,0
ORD-105187,SUP-027,0.793,Middle East/Africa,Pharma,Rail,2023-04-08,2023-04-17,2023-05-16,29,0.431,0.088,0.016,673.6,589.7,677.1,3507.59,1
ORD-105188,SUP-010,0.898,Asia Pacific,FMCG,Road,2024-09-30,2024-10-06,2024-10-17,11,0.155,0.167,0.074,300.9,704.6,557.7,4678.67,1
ORD-105189,SUP-036,,North America,Automotive Parts,Road,2023-01-29,2023-02-01,2023-02-01,0,0.228,0.212,0.059,575.8,519.8,432.3,4814.25,0
ORD-105190,SUP-021,0.656,Latin America,Automotive Parts,Road,2024-06-07,2024-06-10,2024-06-10,0,0.063,0.278,0.005,461.8,493.4,518.0,13839.6,0
ORD-105191,SUP-032,0.702,North America,Automotive Parts,Sea,2024-06-13,2024-07-06,2024-07-06,0,0.266,0.0,0.079,338.8,624.8,690.9,5299.69,0
ORD-105192,SUP-023,0.548,Middle East/Africa,Automotive Parts,Sea,2023-04-15,2023-05-05,2023-05-07,2,0.436,0.101,0.36,743.6,371.4,349.7,4635.98,1
ORD-105193,SUP-017,0.619,Asia Pacific,Machinery,Road,2023-10-11,2023-10-15,2023-10-16,1,0.491,0.0,0.011,507.6,383.7,365.4,2781.52,0
ORD-105194,SUP-005,0.967,Asia Pacific,Machinery,Air,2023-09-06,2023-09-09,2023-09-27,18,0.397,0.212,0.041,410.6,368.4,277.7,1651.9,1
ORD-105195,SUP-022,0.872,Europe,Textiles,Air,2024-04-29,2024-05-04,2024-05-04,0,0.18,0.071,0.088,523.6,588.3,671.5,10977.9,0
ORD-105196,SUP-009,,Middle East/Africa,FMCG,Road,2024-07-11,2024-07-15,2024-07-15,0,0.22,0.346,0.033,337.6,156.3,159.3,6424.9,0
ORD-105197,SUP-018,0.727,Europe,Pharma,Rail,2024-07-26,2024-08-02,2024-08-05,3,0.596,0.037,0.076,766.7,542.9,489.5,7942.56,1
ORD-105198,SUP-018,0.727,Latin America,Pharma,Air,2023-03-21,2023-03-23,2023-03-23,0,0.336,0.378,0.03,353.3,456.8,508.4,1868.23,0
ORD-105199,SUP-005,0.967,Asia Pacific,Automotive Parts,Road,2024-03-29,2024-04-02,2024-04-02,0,0.188,0.091,0.076,652.2,233.4,245.0,3322.43,0
ORD-105200,SUP-010,0.898,Middle East/Africa,Automotive Parts,Road,2023-07-01,2023-07-04,2023-07-04,0,0.243,0.275,0.032,305.8,566.6,633.4,3230.14,0
ORD-105201,SUP-032,0.702,Latin America,Automotive Parts,Sea,2024-06-06,2024-06-29,2024-06-30,1,0.218,0.187,0.026,634.3,262.3,288.4,6535.63,0
ORD-105202,SUP-023,0.548,Middle East/Africa,Machinery,Rail,2023-03-22,2023-03-30,2023-03-30,0,0.335,0.0,0.079,828.3,387.9,338.8,6889.71,0
ORD-105203,SUP-040,0.607,Europe,Automotive Parts,Road,2023-11-01,2023-11-06,2023-11-06,0,0.189,0.124,0.001,738.1,615.7,588.1,8384.17,0
ORD-105204,SUP-014,0.805,Latin America,Textiles,Road,2024-03-20,2024-03-24,2024-03-24,0,0.648,0.34,0.034,560.0,583.3,477.6,23996.84,0
ORD-105205,SUP-039,0.777,North America,Pharma,Air,2023-05-03,2023-05-08,2023-05-16,8,0.497,0.196,0.093,575.7,458.6,480.3,7996.36,1
ORD-105206,SUP-008,0.711,Europe,Machinery,Air,2023-05-25,2023-05-29,2023-05-30,1,0.538,0.173,0.07,722.0,562.6,406.7,4990.47,0
ORD-105207,SUP-019,0.75,Asia Pacific,FMCG,Road,2023-06-14,2023-06-17,2023-06-17,0,0.028,0.074,0.071,720.3,537.1,398.5,7399.83,0
ORD-105208,SUP-030,0.76,Europe,FMCG,Road,2023-03-18,2023-03-22,2023-04-02,11,0.537,0.213,0.057,608.5,532.7,503.5,2471.05,1
ORD-105209,SUP-011,0.936,Latin America,Machinery,Sea,2024-04-15,2024-05-07,2024-05-07,0,0.28,0.26,0.078,583.7,841.9,809.4,5313.49,0
ORD-105210,SUP-030,0.76,Middle East/Africa,Machinery,Road,2023-06-03,2023-06-07,2023-06-07,0,0.337,0.18,0.046,749.3,608.9,587.8,9970.9,0
ORD-105211,SUP-040,0.607,North America,Automotive Parts,Road,2023-08-10,2023-08-13,2023-08-13,0,0.326,0.0,0.008,539.8,401.6,384.0,1234.17,0
ORD-105212,SUP-004,0.652,North America,Automotive Parts,Road,2024-08-26,2024-09-01,2024-09-01,0,0.362,0.0,0.02,299.1,465.1,429.5,11890.6,0
ORD-105213,SUP-005,0.967,Latin America,Machinery,Road,2024-02-07,2024-02-13,2024-02-13,0,0.326,0.3,0.088,634.7,418.5,496.6,6563.42,0
ORD-105214,SUP-037,0.757,Latin America,Automotive Parts,Air,2023-11-30,2023-12-04,2023-12-04,0,0.0,0.268,0.001,631.4,360.8,278.5,6231.56,0
ORD-105215,SUP-034,0.576,Middle East/Africa,Pharma,Rail,2024-07-16,2024-07-23,2024-07-23,0,0.475,0.112,0.091,528.8,590.5,529.8,5871.35,0
ORD-105216,SUP-034,0.576,Middle East/Africa,Electronics,Road,2023-08-09,2023-08-15,2023-08-15,0,0.134,0.523,0.0,284.3,376.6,398.7,5317.28,0
ORD-105217,SUP-003,0.783,Middle East/Africa,FMCG,Road,2023-05-04,2023-05-08,2023-05-08,0,0.02,0.321,0.024,366.9,438.9,303.0,8230.81,0
ORD-105218,SUP-017,0.619,Europe,FMCG,Road,2024-08-12,2024-08-15,2024-08-15,0,0.0,0.178,0.097,353.8,447.5,460.9,2604.49,0
ORD-105219,SUP-020,,Latin America,Textiles,Sea,2024-03-18,2024-04-09,2024-04-10,1,0.153,0.386,0.522,310.0,393.9,404.0,4654.17,0
ORD-105220,SUP-029,0.765,Latin America,Electronics,Sea,2023-12-14,2024-01-05,2024-01-05,0,0.369,0.45,0.508,695.0,626.5,718.7,3603.73,0
ORD-105221,SUP-025,0.704,North America,Pharma,Road,2024-08-28,2024-08-31,2024-09-05,5,0.204,0.278,0.066,344.7,360.2,393.0,3366.02,1
ORD-105222,SUP-035,0.443,North America,Automotive Parts,Sea,2023-08-22,2023-09-12,2023-09-12,0,0.342,0.174,0.286,266.4,448.4,308.0,8673.29,0
ORD-105223,SUP-005,0.967,Latin America,FMCG,Road,2023-02-04,2023-02-10,2023-02-10,0,0.207,0.171,0.073,499.5,746.8,837.2,8372.6,0
ORD-105224,SUP-008,0.711,Europe,Textiles,Sea,2023-03-21,2023-04-13,2023-04-17,4,0.145,0.139,0.0,828.5,562.0,622.7,8791.9,1
ORD-105225,SUP-028,0.644,Middle East/Africa,Machinery,Air,2024-07-03,2024-07-07,2024-07-10,3,0.048,0.297,0.062,432.0,483.5,548.9,4205.43,1
ORD-105226,SUP-033,0.8,Asia Pacific,Pharma,Rail,2023-12-14,2023-12-20,2023-12-20,0,0.058,0.1,0.031,322.6,455.5,509.2,2631.58,0
ORD-105227,SUP-015,0.574,North America,Textiles,Road,2024-03-31,2024-04-03,2024-04-04,1,0.148,0.0,0.044,540.7,420.2,430.5,7866.16,0
ORD-105228,SUP-028,0.644,Europe,Textiles,Sea,2023-07-07,2023-07-30,2023-07-30,0,0.297,0.255,0.316,670.8,382.2,363.1,7742.46,0
ORD-105229,SUP-017,0.619,North America,FMCG,Road,2024-05-30,2024-06-03,2024-06-26,23,0.557,0.168,0.014,656.8,259.8,230.2,7992.99,1
ORD-105230,SUP-019,0.75,Latin America,Machinery,Road,2023-08-15,2023-08-20,2023-08-20,0,0.577,0.053,0.008,492.9,528.1,510.6,4041.67,0
ORD-105231,SUP-031,0.712,Europe,Textiles,Road,2023-10-12,2023-10-18,2023-10-19,1,0.452,0.416,0.012,836.6,390.4,358.7,7556.21,0
ORD-105232,SUP-016,0.842,North America,Automotive Parts,Rail,2023-10-28,2023-11-04,2023-11-05,1,0.195,0.381,0.027,699.6,392.3,482.9,10013.81,0
ORD-105233,SUP-028,0.644,Middle East/Africa,Pharma,Sea,2024-02-16,2024-03-07,2024-03-13,6,0.542,0.098,0.148,689.5,455.3,552.7,5458.65,1
ORD-105234,SUP-022,0.872,North America,Textiles,Sea,2023-10-01,2023-10-22,2023-10-22,0,0.572,0.067,0.215,473.4,721.1,844.2,2381.45,0
ORD-105235,SUP-007,0.877,Europe,Textiles,Rail,2023-02-12,2023-02-19,2023-02-19,0,0.152,0.11,0.022,612.6,272.5,302.3,6508.88,0
ORD-105236,SUP-007,0.877,Europe,Automotive Parts,Sea,2023-01-21,2023-02-13,2023-02-13,0,0.57,0.0,0.378,717.0,387.9,395.8,2945.96,0
ORD-105237,SUP-036,0.714,Middle East/Africa,Machinery,Road,2023-04-16,2023-04-19,2023-04-19,0,0.193,0.283,0.032,621.7,337.5,399.2,2719.85,0
ORD-105238,SUP-031,0.712,Latin America,Machinery,Road,2024-08-18,2024-08-22,2024-08-23,1,0.1,0.258,0.015,412.2,287.2,260.6,2698.79,0
ORD-105239,SUP-006,0.63,Latin America,Automotive Parts,Road,2024-02-25,2024-02-29,2024-03-11,11,0.25,0.097,0.065,496.2,669.5,750.3,7738.35,1
ORD-105240,SUP-024,0.818,Middle East/Africa,FMCG,Road,2023-10-07,2023-10-12,2023-10-12,0,0.665,0.077,0.052,496.7,541.9,532.2,4921.78,0
ORD-105241,SUP-034,0.576,Europe,Pharma,Sea,2024-02-11,2024-03-05,2024-03-05,0,0.093,0.207,0.372,412.0,517.7,577.4,4394.74,0
ORD-105242,SUP-033,0.8,Middle East/Africa,Machinery,Rail,2023-02-01,2023-02-08,2023-02-18,10,0.649,0.246,0.069,577.5,381.6,399.0,2563.67,1
ORD-105243,SUP-003,0.783,North America,Electronics,Road,2024-02-19,2024-02-25,2024-03-15,19,0.077,0.364,0.019,747.4,651.0,665.5,11009.91,1
ORD-105244,SUP-023,0.548,Middle East/Africa,Automotive Parts,Road,2023-03-24,2023-03-29,2023-04-01,3,0.212,0.118,0.0,440.3,383.6,338.8,4106.44,1
ORD-105245,SUP-006,0.63,Middle East/Africa,Electronics,Rail,2024-09-21,2024-09-28,2024-09-29,1,0.0,0.35,0.065,344.9,214.7,192.1,6577.67,0
ORD-105246,SUP-032,,Asia Pacific,FMCG,Rail,2023-03-24,2023-03-30,2023-03-30,0,0.687,0.057,0.002,435.0,464.8,480.3,4761.72,0
ORD-105247,SUP-003,0.783,Asia Pacific,Automotive Parts,Air,2023-12-26,2023-12-30,2023-12-30,0,0.374,0.22,0.023,703.8,309.6,240.0,2391.54,0
ORD-105248,SUP-032,0.702,Asia Pacific,Machinery,Road,2024-07-28,2024-07-31,2024-08-03,3,0.364,0.253,0.074,209.4,480.1,466.9,3470.69,1
ORD-105249,SUP-028,0.644,Europe,Automotive Parts,Road,2024-05-01,2024-05-05,2024-05-09,4,0.271,0.274,0.098,504.3,469.0,525.5,6828.21,1
ORD-105250,SUP-036,0.714,Latin America,Machinery,Road,2023-02-11,2023-02-17,2023-03-02,13,0.217,0.17,0.032,149.8,389.1,331.7,6202.96,1
ORD-105251,SUP-006,0.63,Asia Pacific,Textiles,Sea,2023-01-15,2023-02-04,2023-02-08,4,0.328,0.357,0.797,662.3,340.9,296.4,6767.89,1
ORD-105252,SUP-007,0.877,Asia Pacific,Textiles,Road,2024-04-10,2024-04-16,2024-04-26,10,0.422,0.128,0.074,377.3,409.3,433.8,8058.7,1
ORD-105253,SUP-018,0.727,North America,Textiles,Road,2024-05-06,2024-05-12,2024-05-12,0,,0.321,0.012,501.3,607.2,649.6,4890.33,0
ORD-105254,SUP-030,0.76,North America,Pharma,Road,2024-05-21,2024-05-26,2024-05-27,1,0.402,0.0,0.05,588.3,366.8,408.0,4983.11,0
ORD-105255,SUP-038,0.957,Latin America,Machinery,Road,2024-06-08,2024-06-12,2024-06-12,0,0.32,0.18,0.058,661.7,436.2,336.2,5401.64,0
ORD-105256,SUP-016,0.842,Asia Pacific,Machinery,Sea,2023-06-25,2023-07-17,2023-07-17,0,0.003,0.046,0.538,470.4,477.6,497.2,3231.02,0
ORD-105257,SUP-003,0.783,Middle East/Africa,Electronics,Rail,2023-03-30,2023-04-07,2023-04-07,0,0.524,0.105,0.078,345.0,435.8,449.9,6599.49,0
ORD-105258,SUP-025,0.704,North America,Electronics,Road,2024-01-17,2024-01-22,2024-01-22,0,0.634,0.382,0.05,532.1,421.8,507.7,6575.62,0
ORD-105259,SUP-028,0.644,Middle East/Africa,Automotive Parts,Rail,2024-08-24,2024-09-01,2024-09-01,0,0.386,0.281,0.077,597.5,434.7,429.1,9289.56,0
ORD-105260,SUP-038,0.957,Middle East/Africa,FMCG,Road,2023-10-18,2023-10-21,2023-10-21,0,0.203,0.152,0.043,534.8,531.7,620.2,7436.56,0
ORD-105261,SUP-007,0.877,Asia Pacific,Automotive Parts,Road,2023-05-18,2023-05-24,2023-05-24,0,0.201,0.38,0.086,649.6,380.3,365.6,7204.08,0
ORD-105262,SUP-020,0.762,Latin America,Machinery,Air,2023-04-05,2023-04-10,2023-04-13,3,0.109,0.408,0.002,402.5,480.2,433.9,2233.28,1
ORD-105263,SUP-024,0.818,Latin America,Pharma,Road,2023-02-05,2023-02-08,2023-02-16,8,0.538,0.366,0.014,566.2,498.8,476.1,7642.23,1
ORD-105264,SUP-025,0.704,Asia Pacific,Pharma,Rail,2024-07-10,2024-07-19,2024-07-19,0,0.557,0.158,0.027,757.8,585.1,627.8,5309.44,0
ORD-105265,SUP-022,0.872,Latin America,Machinery,Sea,2023-06-06,2023-06-27,2023-06-27,0,0.342,0.259,0.353,556.9,591.5,557.2,4901.02,0
ORD-105266,SUP-028,0.644,Asia Pacific,Automotive Parts,Sea,2023-10-17,2023-11-08,2023-11-08,0,0.0,0.212,0.25,676.7,306.9,226.6,5287.93,0
ORD-105267,SUP-008,0.711,North America,Pharma,Rail,2023-09-18,2023-09-25,2023-09-25,0,0.0,0.147,0.03,598.2,427.3,473.4,21227.06,0
ORD-105268,SUP-032,0.702,Middle East/Africa,Electronics,Sea,2024-09-07,2024-09-27,2024-09-27,0,0.279,0.046,0.0,267.5,392.9,482.2,3932.45,0
ORD-105269,SUP-014,0.805,Latin America,FMCG,Air,2023-06-11,2023-06-16,2023-06-16,0,0.386,0.117,0.041,542.1,383.2,361.5,4596.18,0
ORD-105270,SUP-014,0.805,North America,Textiles,Rail,2023-04-11,2023-04-19,2023-04-20,1,0.214,0.0,0.056,793.8,674.6,695.5,7738.42,0
ORD-105271,SUP-031,0.712,Latin America,Textiles,Rail,2024-03-19,2024-03-28,2024-03-28,0,0.456,0.186,0.023,551.7,406.7,320.8,4741.28,0
ORD-105272,SUP-038,0.957,Middle East/Africa,Electronics,Road,2023-02-25,2023-03-01,2023-03-02,1,0.073,0.26,0.086,545.0,233.9,216.8,6416.5,0
ORD-105273,SUP-020,0.762,Europe,Electronics,Air,2023-12-16,2023-12-20,2023-12-20,0,0.503,0.347,0.061,594.7,447.6,311.0,6339.11,0
ORD-105274,SUP-008,0.711,Asia Pacific,Automotive Parts,Rail,2023-05-13,2023-05-21,2023-05-21,0,0.093,0.221,0.009,600.7,325.6,343.3,4109.52,0
ORD-105275,SUP-039,0.777,Middle East/Africa,Machinery,Sea,2024-05-16,2024-06-07,2024-06-12,5,0.461,0.04,0.529,388.9,360.2,351.1,4789.52,1
ORD-105276,SUP-030,0.76,Latin America,Automotive Parts,Sea,2024-09-04,2024-09-24,2024-10-13,19,0.0,0.418,0.555,561.2,174.5,144.3,6645.71,1
ORD-105277,SUP-040,0.607,Asia Pacific,Electronics,Road,2023-12-25,2023-12-29,2023-12-29,0,0.108,0.057,0.026,605.1,382.9,378.3,4116.68,0
ORD-105278,SUP-020,0.762,Asia Pacific,FMCG,Road,2024-08-30,2024-09-05,2024-09-05,0,0.0,0.039,0.063,508.3,574.7,524.3,7879.05,0
ORD-105279,SUP-022,0.872,Europe,Pharma,Sea,2023-06-18,2023-07-11,2023-07-11,0,0.213,0.243,0.564,703.1,327.4,386.4,1868.02,0
ORD-105280,SUP-026,0.782,Asia Pacific,Pharma,Road,2024-05-21,2024-05-25,2024-05-25,0,0.454,0.2,0.057,452.4,499.9,457.1,11425.27,0
ORD-105281,SUP-028,,Europe,Automotive Parts,Road,2024-07-29,2024-08-01,2024-08-01,0,0.658,0.656,0.004,392.5,502.3,525.8,6597.65,0
ORD-105282,SUP-002,0.788,Latin America,Machinery,Sea,2023-10-29,2023-11-20,2023-12-01,11,0.147,0.536,0.44,497.2,302.1,298.6,4426.95,1
ORD-105283,SUP-011,0.936,Middle East/Africa,Machinery,Road,2023-03-19,2023-03-24,2023-03-24,0,0.0,0.314,0.094,260.2,313.1,359.8,4099.79,0
ORD-105284,SUP-007,0.877,North America,Machinery,Road,2023-02-14,2023-02-19,2023-02-19,0,,0.129,0.005,332.3,534.5,637.1,19373.93,0
ORD-105285,SUP-037,0.757,Asia Pacific,Machinery,Road,2024-02-15,2024-02-19,2024-02-19,0,0.119,0.053,0.072,653.5,548.9,494.1,8147.64,0
ORD-105286,SUP-036,0.714,Latin America,Electronics,Road,2023-04-22,2023-04-28,2023-04-28,0,0.368,0.059,0.026,608.7,702.8,712.4,6803.91,0
ORD-105287,SUP-024,0.818,Asia Pacific,Automotive Parts,Road,2023-07-27,2023-07-31,2023-07-31,0,0.296,0.081,0.091,536.6,420.5,339.8,5399.42,0
ORD-105288,SUP-010,0.898,Europe,Textiles,Rail,2023-11-26,2023-12-05,2023-12-05,0,0.156,0.0,0.029,335.7,477.0,378.0,8059.86,0
ORD-105289,SUP-003,0.783,Europe,Machinery,Sea,2023-03-29,2023-04-18,2023-04-18,0,0.291,0.253,0.025,577.1,406.9,391.3,9639.66,0
ORD-105290,SUP-019,0.75,Europe,FMCG,Sea,2024-09-08,2024-10-01,2024-10-05,4,0.71,0.065,0.358,297.7,547.8,464.8,1666.3,1
ORD-105291,SUP-013,0.8,North America,Textiles,Rail,2023-06-20,2023-06-29,2023-06-29,0,0.09,0.027,0.031,497.6,442.4,421.1,3016.42,0
ORD-105292,SUP-027,0.793,Europe,Textiles,Road,2023-11-02,2023-11-08,2023-11-08,0,0.434,0.122,0.078,244.2,646.1,684.3,3471.84,0
ORD-105293,SUP-005,0.967,Latin America,FMCG,Road,2023-08-13,2023-08-16,2023-08-16,0,0.37,0.149,0.002,346.4,448.8,382.1,4875.45,0
ORD-105294,SUP-013,0.8,Asia Pacific,Machinery,Air,2023-11-08,2023-11-12,2023-11-12,0,0.256,0.342,0.052,705.0,536.4,607.3,14744.99,0
ORD-105295,SUP-007,0.877,Asia Pacific,Electronics,Rail,2024-02-28,2024-03-08,2024-03-15,7,0.167,0.324,0.081,430.9,453.2,468.9,2400.13,1
ORD-105296,SUP-027,0.793,Europe,FMCG,Road,2023-03-28,2023-03-31,2023-03-31,0,0.146,0.389,0.001,458.0,518.3,428.2,4335.63,0
ORD-105297,SUP-038,0.957,North America,Automotive Parts,Road,2024-07-04,2024-07-10,2024-07-10,0,0.248,0.188,0.045,915.6,368.0,335.5,3157.36,0
ORD-105298,SUP-010,0.898,North America,Textiles,Sea,2023-10-26,2023-11-17,2023-11-25,8,0.505,0.326,0.511,496.8,461.5,488.0,2720.72,1
ORD-105299,SUP-032,0.702,Asia Pacific,FMCG,Sea,2024-03-15,2024-04-04,2024-04-04,0,0.0,0.132,0.415,595.1,420.3,359.6,4977.97,0
ORD-105300,SUP-028,0.644,North America,Machinery,Road,2024-02-02,2024-02-06,2024-02-06,0,0.255,0.092,0.073,646.0,494.2,586.2,4931.99,0
ORD-105301,SUP-003,0.783,Latin America,Machinery,Air,2023-07-23,2023-07-25,2023-07-25,0,0.0,0.0,0.057,517.2,575.3,437.9,9820.49,0
ORD-105302,SUP-019,0.75,Middle East/Africa,Textiles,Rail,2024-09-15,2024-09-24,2024-09-24,0,0.214,0.456,0.083,323.6,171.6,131.1,4727.85,0
ORD-105303,SUP-006,0.63,Middle East/Africa,Automotive Parts,Road,2024-07-11,2024-07-16,2024-07-16,0,0.084,0.263,0.093,559.2,404.1,323.2,10962.35,0
ORD-105304,SUP-018,0.727,North America,Automotive Parts,Sea,2024-02-20,2024-03-11,2024-03-11,0,0.325,0.08,0.0,486.1,612.9,545.0,7149.15,0
ORD-105305,SUP-012,0.612,North America,Pharma,Rail,2024-05-06,2024-05-14,2024-05-14,0,,0.068,0.03,441.0,366.8,334.0,4901.77,0
ORD-105306,SUP-027,0.793,Latin America,FMCG,Road,2024-07-09,2024-07-12,2024-07-12,0,0.235,0.061,0.084,666.6,567.3,538.5,2416.45,0
ORD-105307,SUP-037,0.757,Asia Pacific,Automotive Parts,Road,2023-07-12,2023-07-17,2023-07-18,1,0.561,0.0,0.094,515.4,431.3,426.3,5428.39,0
